plu,name,image_small,promo.date_begin,promo.date_end,promo.mech,promo.expired_at,prices.price_regular,prices.price_discount,prices.discount,is_new
3442578,PICNIC Батончик BIG 76г,products/mini_3442578.jpg,2023-09-26,2023-10-02,,0,79.99,59.99,25,False
3419777,Конфета Батончик PICNIC ГР.ОРЕХ шок.52г,products/mini_3419777.jpg,2023-09-26,2023-10-02,,0,69.99,49.99,28,False
3444677,СЛАВ.Конф.ОБЫКНОВ.ЧУДО слив.ваф.глаз.55г,products/mini_3444677.jpg,2023-09-26,2023-10-02,,0,49.98,29.99,39,False
3505362,KINDER Изд.конд.JOY 20г+игрушка,products/mini_3505362.jpg,2023-09-26,2023-10-02,,0,129.99,109.99,15,False
4110438,SOJ Батончик MARSHMAL.сол.кар.мол.шок30г,products/mini_4110438.jpg,2023-09-26,2023-10-02,,0,49.99,39.99,20,False
4240555,GOODMIX Кон.SAL.P.TAS.вк.сол.ар.хр.в.46г,products/mini_4240555.jpg,2023-09-26,2023-10-02,,0,54.99,39.99,27,False
4125041,SKITTLES Драже ФР.В.вк.лим/л/а/к/ч.см70г,products/mini_4125041.jpg,2023-09-14,2023-10-04,,2,87.19,69.99,19,False
4194684,ТРИ КОТА Шарики хрустящие в шок.гл.75г,,2023-09-14,2023-10-04,,2,95.99,69.99,27,False
17885,ЧУПА ЧУПС Карам.ЭКЗ-ТРОПИК с нат.сок.12г,products/mini_17885.jpg,2023-09-14,2023-10-04,,2,10.99,8.99,18,False
41334,БОН ПАРИ Леденцы АССОРТИ фруктовые 75г,products/mini_41334.jpg,2023-09-14,2023-10-04,,2,69.99,44.99,35,False
3498891,HALLS Карам.лед.мед/лимон 25г,products/mini_3498891.jpg,2023-09-14,2023-10-04,,2,44.99,39.99,11,False
3498892,HALLS Карам.COLORS АССОРТИ лед.25г,products/mini_3498892.jpg,2023-09-14,2023-10-04,,2,44.99,39.99,11,False
3498896,"HALLS Карам.МЕНТ.ЭКСТ.лед.мент/эвк.24,5г",products/mini_3498896.jpg,2023-09-14,2023-10-04,,2,44.99,39.99,11,False
3619012,WER.ORIG.Карамель слив.50г,products/mini_3619012.jpg,2023-09-14,2023-10-04,,2,69.99,49.99,28,False
4121693,CHUPA CHUPS Марм.РОЛ.экст.ап-лим.вк.150г,products/mini_4121693.jpg,2023-09-14,2023-10-04,,2,139.99,99.99,28,False
4124907,CHUPA CHUPS Карамель КИС.вк.яб/в/л/ап12г,products/mini_4124907.jpg,2023-09-14,2023-10-04,,2,9.99,7.99,20,False
4284962,LENCO Карамель МОНСТРИКИ АССОРТИ лед.11г,,2023-09-14,2023-10-04,,2,34.99,26.99,22,False
4096124,"MACCOFFEE Нап.CAP.DI TOR.коф.т.шок.25,5г",products/mini_4096124.jpg,2023-09-26,2023-10-02,,0,27.49,22.99,16,False
6134,MACCOFFEE Нап.коф.раств.3в1 м/у 20г,products/mini_6134.jpg,2023-09-14,2023-10-04,,2,16.49,13.99,15,False
70709,"PARMAL.Молоко пит.ул/стер.3,5% 1л",products/mini_70709.jpg,2023-09-26,2023-10-02,,0,129.99,84.99,34,False
3439471,"ПРАВ.МОЛ.Молоко паст.3,2-4% ПЭТ 2л",products/mini_3439471.jpg,2023-09-26,2023-10-02,,0,189.99,159.99,15,False
3485660,"С НАШЕЙ ФЕРМЫ Молоко ул/паст.3,2% 925мл",products/mini_3485660.jpg,2023-09-26,2023-10-02,,0,92.99,64.99,30,False
3645807,"САРАФ.Молоко ул/паст.дет.3,2% 970мл",products/mini_3645807.jpg,2023-09-26,2023-10-02,,0,89.99,64.99,27,False
3645808,"САРАФ.Молоко ул/паст.дет.2,5% 970мл",products/mini_3645808.jpg,2023-09-26,2023-10-02,,0,87.99,59.99,31,False
3341462,ЛЕТО Яйцо кур.С1 20шт,products/mini_3341462.jpg,2023-09-26,2023-10-02,,0,211.99,189.99,10,False
3366852,"САВУШ.Паста твор.черника 3,5% 120г",products/mini_3366852.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3473938,"САВУШ.Паста твор.дес.кокос/минд.3,5%120г",products/mini_3473938.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3495773,"ЦАРКА Йогурт киви 3,5% 400г",products/mini_3495773.jpg,2023-09-26,2023-10-02,,0,79.99,69.99,12,False
3638992,"САРАФ.Йогурт термостат.дет.1,5% 125г",products/mini_3638992.jpg,2023-09-26,2023-10-02,,0,25.99,19.99,23,False
3667312,"ВЕРХОВЬЕ Биотв.с перс.об.пр.дет4,2% 140г",products/mini_3667312.jpg,2023-09-26,2023-10-02,,0,54.99,34.99,36,False
3667315,"ВЕРХОВЬЕ Биотв.с кл-зем.об.пр.д.4,2%140г",products/mini_3667315.jpg,2023-09-26,2023-10-02,,0,54.99,34.99,36,False
3677375,"ЦАРКА Йог.с фр-яг.нап.землян.3,5% 400г",products/mini_3677375.jpg,2023-09-26,2023-10-02,,0,79.99,69.99,12,False
3680731,"ЦАРКА Йогурт с фр-яг.нап.манго 3,5% 400г",products/mini_3680731.jpg,2023-09-26,2023-10-02,,0,79.99,69.99,12,False
3685272,СЕЛО ЗЕЛ.Пудинг мол.вк.ванили 3% 120г,products/mini_3685272.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3685287,СЕЛО ЗЕЛ.Пудинг мол.шоколадный 3% 120г,products/mini_3685287.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3697858,"САВУШКИН Паста твор.вк.нап.Чиз.3,5% 120г",products/mini_3697858.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3974885,"БЗМЖ ВЕРХОВ.Биотв.виш/вк.минд.4,2% 140г",products/mini_3974885.jpg,2023-09-26,2023-10-02,,0,54.99,34.99,36,False
4087408,"ВЕРХОВЬЕ Биотв.мал/жим.об.дет.4,2% 140г",products/mini_4087408.jpg,2023-09-26,2023-10-02,,0,54.99,34.99,36,False
4123616,ЭКОНИВА Пр.ТВОРОЖОК тв.пер/абрик.5% 125г,,2023-09-26,2023-10-02,,0,57.99,44.99,22,False
4125516,ЭКОНИВА Прод.ТВОРОЖ.твор.мал/зем.5% 125г,,2023-09-26,2023-10-02,,0,57.99,44.99,22,False
4151762,"САВУШ.Паста КЛУБНИКА тв.дес.нап.3,5%120г",products/mini_4151762.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
4264265,"САРАФ.Биойогурт персик.об.дет.3,1% 125г",,2023-09-26,2023-10-02,,0,24.99,19.99,20,False
4264266,"САРАФ.Биойогурт клубник.об.дет.3,1% 125г",,2023-09-26,2023-10-02,,0,24.99,19.99,20,False
4299003,"АКТИБИО Биойог.терм.обог.бифид.3,5% 160г",,2023-09-14,2023-10-04,,2,49.99,42.99,14,False
3026226,"ТЫС.ОЗЕР Масло сл/слив.82,5% 180г",products/mini_3026226.jpg,2023-09-26,2023-10-02,,0,229.99,139.99,39,False
3612778,"ВКУСНОТ.Масло ТРАДИЦ.слив.82,5% 200г",products/mini_3612778.jpg,2023-09-26,2023-10-02,,0,239.99,179.99,25,False
4113532,"ЭКОМИЛК Масло ТРАД.сл.н/с в/с 82,5% 180г",products/mini_4113532.jpg,2023-09-14,2023-10-04,,2,199.99,139.99,30,False
4095524,ЭКОНИВА Сметана 20% 300г,,2023-09-14,2023-10-04,,2,89.99,79.99,11,False
4217906,ИСКР.ВАШ Сметана 20% п/ст 300г,products/mini_4217906.jpg,2023-09-26,2023-10-02,,0,89.99,76.99,14,False
4262697,БРЕСТ-ЛИТОВСК Сметана 15% п/ст 300г,products/mini_4262697.jpg,2023-09-26,2023-10-02,,0,104.99,76.99,26,False
3198901,ДМИТРОВСКИЙ Творог пергамент 9% 180г,products/mini_3198901.jpg,2023-09-26,2023-10-02,,0,99.99,79.99,20,False
3603637,КАРАТ Творог ДОМАШ.зерн.4% 200г,products/mini_3603637.jpg,2023-09-26,2023-10-02,,0,89.99,69.99,22,False
3617778,СЕЛО ЗЕЛ.Творог 5% 500г,products/mini_3617778.jpg,2023-09-14,2023-10-04,,2,259.99,189.99,26,False
3683644,СЕЛО ЗЕЛ.Творог 5% стак.220г,products/mini_3683644.jpg,2023-09-14,2023-10-04,,2,119.99,84.99,29,False
3684909,СЕЛО ЗЕЛ.Прод.тв.ЗЕРНО ТВОР.В СЛ.5% 130г,products/mini_3684909.jpg,2023-09-26,2023-10-02,,0,73.99,49.99,32,False
4032179,БЗМЖ СЕЛО ЗЕЛ.Творог 9% пак.500г,products/mini_4032179.jpg,2023-09-26,2023-10-02,,0,259.99,189.99,26,False
4068000,ПРОСТОКВ.Творог рассыпчатый 5% пак.320г,products/mini_4068000.jpg,2023-09-14,2023-10-04,,2,159.99,129.99,18,False
4095453,РОСТАГРОЭКС.Творог 5% 180г,products/mini_4095453.jpg,2023-09-26,2023-10-02,,0,97.99,69.99,28,False
4121613,ПРОСТОКВ.Творог 5% 200г,products/mini_4121613.jpg,2023-09-26,2023-10-02,,0,103.99,79.99,23,False
2058753,РОСТ.Напит.МАЦОНИ кисломол.300г,products/mini_2058753.jpg,2023-09-14,2023-10-04,,2,67.99,55.99,17,False
3634618,"РАЭ Напиток ТАН к/м 0,5% 1000мл",products/mini_3634618.jpg,2023-09-14,2023-10-04,,2,89.99,71.99,20,False
3905837,"АВИДА Ряженка 3,2% 430г",products/mini_3905837.jpg,2023-09-26,2023-10-02,,0,54.99,44.99,18,False
4305605,ВЕРХОВЬЕ Прод.к/м ИММУНО гран/мал.2% 90г,,2023-09-26,2023-10-02,,0,24.99,19.99,20,False
4305608,ВЕРХОВЬЕ Прод.к/м ИММУНО клуб/бан.2% 90г,,2023-09-26,2023-10-02,,0,24.99,19.99,20,False
4305609,ВЕРХОВЬЕ Прод.к/м ИММУНО лим/имб.2% 90г,,2023-09-26,2023-10-02,,0,24.99,19.99,20,False
3376242,"РОГАЧЕВ Молоко сгущ.с сах.8,5% ж/б 380г",products/mini_3376242.jpg,2023-09-26,2023-10-02,,0,159.99,119.99,25,False
4090685,"СТАН.МОЛ.Молоко цел.сг.сах.8,5% д/п 270г",products/mini_4090685.jpg,2023-09-14,2023-10-04,,2,94.99,89.99,5,False
4147345,"РОГАЧЕВЪ Молоко цел.сгущ.сах.8,5%д/п270г",products/mini_4147345.jpg,2023-09-14,2023-10-04,,2,149.99,119.99,20,False
44849,ДОМ.В ДЕР.Слив.пит.стер.10% 480г,products/mini_44849.jpg,2023-09-26,2023-10-02,,0,139.99,109.99,21,False
4063280,ВКУСНОТ.Крем СЛ.Д/ВЗБИВ.у/п м/у 33% 250г,,2023-09-14,2023-10-04,,2,149.99,124.99,16,False
3979650,БЗМЖ СТАН.МОЛ.Сливки пит.20% 500мл,products/mini_3979650.jpg,2023-09-26,2023-10-02,,0,149.99,134.99,10,False
4063899,PARMAL.Сливки COMF.пит.б/лакт.у/п11%500г,products/mini_4063899.jpg,2023-09-26,2023-10-02,,0,169.99,126.99,25,False
3416238,ХЛЕБОЗАВОД28 Пирожок слоен.сырн.нач.80г,products/mini_3416238.jpg,2023-09-26,2023-10-02,,0,45.99,34.99,23,False
3455631,МАСТ.ПИР.Изд.х/б ватрушка с тв.КОЛ.100г,products/mini_3455631.jpg,2023-09-26,2023-10-02,,0,69.99,51.99,25,False
3455634,МАСТ.ПИР.Изд.х/б сл.конв.с фр.нач.гр.70г,products/mini_3455634.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3455635,МАСТ.ПИР.Изд.х/б сл.конв.с фр.нач.чер70г,products/mini_3455635.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3640932,МАСТ.ПИР.Изд.х/б КОНВЕРТИК виш.нач.70г,products/mini_3640932.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
3690949,МАСТЕР ПИР.Конвертик фр.нач.абр-пер.70г,products/mini_3690949.jpg,2023-09-26,2023-10-02,,0,52.99,39.99,24,False
4036451,КОЛОМЕН.Плюшка МОСКОВСКАЯ сах.сдоб.150г,products/mini_4036451.jpg,2023-09-14,2023-10-04,,2,44.99,35.99,20,False
2084134,Хлебцы МОЛОДЦЫ пшен.-ржан. 100г,products/mini_2084134.jpg,2023-09-14,2023-10-04,,2,41.99,35.99,14,False
3497593,ЩЕДРЫЕ Хлебцы тонкие ржаные 170г,products/mini_3497593.jpg,2023-09-26,2023-10-02,,0,109.99,87.99,20,False
3692903,ЩЕДРЫЕ Хлебцы тонкие бородинские 170г,products/mini_3692903.jpg,2023-09-26,2023-10-02,,0,109.99,87.99,20,False
4101075,Хлебцы MAG.GR.м/зл.т.сем/с.льна/кунж160г,products/mini_4101075.jpg,2023-09-26,2023-10-02,,0,149.99,109.99,26,False
4077360,BITCOM Изд.х/б Крендель с мор.солью 450г,,2023-09-26,2023-10-02,,0,329.99,279.99,15,False
3289515,СЕМЕЙКА ОЗБИ Сухари с изюмом/сахар.300г,products/mini_3289515.jpg,2023-09-14,2023-10-04,,2,109.99,81.99,25,False
3965915,Сухари ОСЕННИЕ сдоб.пшен.350г,,2023-09-14,2023-10-04,,2,89.99,69.99,22,False
3613484,НАТУРБУФЕТ Оладьи ПЕЧЕНОЧНЫЕ 300г,products/mini_3613484.jpg,2023-09-26,2023-10-02,,0,174.99,139.99,20,False
3952859,ПЕРВ.СВЕЖ.Филе ЦБ в панировке охл.500г,products/mini_3952859.jpg,2023-09-26,2023-10-02,,0,189.99,159.99,15,False
3191297,ТЕНДЕР Голень куриная охл. 1кг,products/mini_3191297.jpg,2023-09-26,2023-10-02,,0,224.99,199.99,11,False
4066552,РОКОКО Цыплята табака в обсыпке охл.1кг,products/mini_4066552.jpg,2023-09-14,2023-10-04,,2,299.99,269.99,10,False
4111815,ПАВА ПАВА Шниц.филе гр.инд.спец.охл.300г,,2023-09-26,2023-10-02,,0,184.99,177.99,3,False
4243884,ПЕТЕЛИНКА Фарш ПРЕМИУМ из ф.гр.охл.450г,,2023-09-26,2023-10-02,,0,169.99,149.99,11,False
4252706,ИНДИЛАЙТ Купаты ДЕЛИКАТЕСНЫЕ инд.350г,products/mini_4252706.jpg,2023-09-26,2023-10-02,,0,174.99,149.99,14,False
4287362,ПАВА-ПАВА Мякоть индейки охл.450г,,2023-09-26,2023-10-02,,0,229.99,194.99,15,False
4090362,МИРАТОРГ Стейк МИНУТКА из мрам.гов.190г,products/mini_4090362.jpg,2023-09-26,2023-10-02,,0,239.99,214.99,10,False
3619732,РЕСТОРИЯ Шницель свиной охл.мга 400г,products/mini_3619732.jpg,2023-09-26,2023-10-02,,0,189.99,169.99,10,False
4165825,БЛИЖ.ГОР.Бекон д/жар.свин.кат.В охл.260г,products/mini_4165825.jpg,2023-09-14,2023-10-04,,2,134.99,119.99,11,False
4230669,ТЕНДЕР Окорок свиной б/к охл.1кг,products/mini_4230669.jpg,2023-09-26,2023-10-02,,0,339.99,305.99,10,False
4158482,РЕСТОРИЯ Фарш свиной катБ 400г,products/mini_4158482.jpg,2023-09-26,2023-10-02,,0,139.99,119.99,14,False
4243884,ПЕТЕЛИНКА Фарш ПРЕМИУМ из ф.гр.охл.450г,,2023-09-26,2023-10-02,,0,169.99,149.99,11,False
4095299,Язык свиной зам.1кг,products/mini_4095299.jpg,2023-09-26,2023-10-02,,0,429.99,384.99,10,False
3952859,ПЕРВ.СВЕЖ.Филе ЦБ в панировке охл.500г,products/mini_3952859.jpg,2023-09-26,2023-10-02,,0,189.99,159.99,15,False
3474679,МИРАТОРГ Бургер из говядины п/ф охл 200г,products/mini_3474679.jpg,2023-09-26,2023-10-02,,0,149.99,126.99,15,False
4066552,РОКОКО Цыплята табака в обсыпке охл.1кг,products/mini_4066552.jpg,2023-09-14,2023-10-04,,2,299.99,269.99,10,False
4111815,ПАВА ПАВА Шниц.филе гр.инд.спец.охл.300г,,2023-09-26,2023-10-02,,0,184.99,177.99,3,False
4243884,ПЕТЕЛИНКА Фарш ПРЕМИУМ из ф.гр.охл.450г,,2023-09-26,2023-10-02,,0,169.99,149.99,11,False
4252706,ИНДИЛАЙТ Купаты ДЕЛИКАТЕСНЫЕ инд.350г,products/mini_4252706.jpg,2023-09-26,2023-10-02,,0,174.99,149.99,14,False
3628375,ПЕТЕЛИНКА Желудки ЦБ мышеч.охл.500г,,2023-09-26,2023-10-02,,0,154.99,129.99,16,False
3628376,ПЕТЕЛИНКА Печень ЦБ охл.500г,,2023-09-26,2023-10-02,,0,169.99,139.99,17,False
4095299,Язык свиной зам.1кг,products/mini_4095299.jpg,2023-09-26,2023-10-02,,0,429.99,384.99,10,False
4257202,ПЕРВ.СВЕЖ.Печень ЦБ 450г,,2023-09-26,2023-10-02,,0,148.99,129.99,12,False
3035239,БЛИЖНИЕ ГОРКИ Колбаса КРЕМЛЕВСКАЯв/к 1кг,products/mini_3035239.jpg,2023-09-14,2023-10-04,,2,1319.99,769.99,41,False
3347584,МДБ Колб.ДОКТОРСК.вар.в/с б/о в/уп.500г,products/mini_3347584.jpg,2023-09-26,2023-10-02,,0,439.99,229.99,47,False
3380222,ЕГОРЬЕВСК.Колб.БРАУНШВ.с/к в/с нар.100г,products/mini_3380222.jpg,2023-09-26,2023-10-02,,0,229.99,149.99,34,False
3385815,ВЕЛКОМ Колбаса ЯЗЫКОВАЯ кусок в/уп.500г,products/mini_3385815.jpg,2023-09-14,2023-10-04,,2,409.99,259.99,36,False
3437861,CASADEMONT Колбаса ФУЭТ ЭКСТРА с/в 150г,products/mini_3437861.jpg,2023-09-26,2023-10-02,,0,389.99,209.99,46,False
3631119,РУБЛЕВ.Колб.КРАКОВСКАЯ п/к кат.Б 350г,products/mini_3631119.jpg,2023-09-26,2023-10-02,,0,399.99,259.99,35,False
3650519,БЛИЖ.ГОР.Колб.ЯИЧНАЯ лив.п/о кат.А 300г,products/mini_3650519.jpg,2023-09-14,2023-10-04,,2,209.99,129.99,38,False
3654318,БЛИЖ.ГОР.Сервелат ГУРМАН в/к 500г,,2023-09-26,2023-10-02,,0,479.99,259.99,45,False
3661282,ВЕЛИКОЛУК.МК Колб.ДОКТОРСК.ГОСТ вар.500г,products/mini_3661282.jpg,2023-09-26,2023-10-02,,0,279.99,159.99,42,False
3920463,ДЫМ ДЫМ.Колб.ФИРМЕННАЯ п/сух.300г,products/mini_3920463.jpg,2023-09-14,2023-10-04,,2,409.99,199.99,51,False
3931387,ВЕЛКОМ Колб.ТЕЛЯЧЬЯ вар.кат.А в/у 500г,products/mini_3931387.jpg,2023-09-26,2023-10-02,,0,399.99,249.99,37,False
4050746,РУБЛЕВ.Колбаса ДОКТОРСКАЯ вар.кат.А 400г,products/mini_4050746.jpg,2023-09-26,2023-10-02,,0,359.99,199.99,44,False
4069198,РУБЛЕВ.Колбаса РУБЛЕВСКАЯ с/к п/сух.270г,products/mini_4069198.jpg,2023-09-26,2023-10-02,,0,429.99,229.99,46,False
4102213,МД БОРОД.Колб.ДОКТОР.вар.к.А б/о 400г,products/mini_4102213.jpg,2023-09-14,2023-10-04,,2,339.99,219.99,35,False
4104660,АТЯШЕВО Колбаса КРАИНСКАЯ п/к 400г,products/mini_4104660.jpg,2023-09-26,2023-10-02,,0,159.99,109.99,31,False
4221987,БАВАР.Колб.СЕРВ.ФИЛ.С КОП.ГРУД.в/к 350г,products/mini_4221987.jpg,2023-09-14,2023-10-04,,2,259.99,149.99,42,False
