web-scraper-order,web-scraper-start-url,catecories,catecories-href,product,product-href,name,price,pic_url-src,address,pic_url_slide-src
1698555137-2164,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8504,"Вино выдержанное БОРДО О'ПЕРИКУ АОС 10,5-15% КР. СУХ. 0,75Л",599.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNnJXSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d261f3c858f542936ef7aa671100bd1fcc4f188a/bdf8780a-89ad-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555139-2189,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6081,"Вино сортовое ординарное ЛЯ БЭЛЬ АНЖЕЛЬ КАБЕРНЕ СОВИНЬОН 8,5-15% КР. СУХ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3hDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--75f65000bde4bb6390e7060396700b8b2d090a5f/facc9dfa-31e5-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555144-2165,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6083,"Вино сортовое ординарное РОШ МАЗЕ МЕРЛО 8,5-15% КР. П/СУХ. 0,75Л",599.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFZDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d98ef241dadcef87e70d6319daea43d0bbd1f339/b1535129-430c-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555146-2190,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/9208,"Вино сортовое выдержанное КАСТИЛЬО САНТА БАРБАРА КРИАНСА ДО 13% КР. СУХ. 0,75Л",499.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLzQ0SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2d65ce59fec2f79321b226869a7761dfa30018d8/bdf877f2-89ad-11ec-9a24-005056011b5d.jpeg
1698555149-2191,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/9607,"Вино сортовое БРОЯНИЦА КАДАРКА 8,5-15% КР. П/СЛ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNnhxSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--99925291848cc5afe3e1a438ce3c5ae0ee451c41/bdf87800-89ad-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555151-2166,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7730,"Вино сортовое ординарное ЕСПИРИТУ ДЕ ЧИЛИ КАБЕРНЕ СОВИНЬОН 12% КР. П/СЛ. 0,75Л",599.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTIzIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8fdc343fbaeab40d9abd42d7a16e112f78d3c237/bdf877ec-89ad-11ec-9a24-005056011b5d.jpeg
1698555156-2192,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/1975,"Вино столовое ИЛЬ САРОНЕ РОССО 13% КР. П/СУХ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGtUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b81c6065df04b612f1c93a08cf28db8a351ff7a8/2859b4b1-4c35-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555158-2167,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6089,"Вино сортовое марочное ГУЙЯ РЕАЛ РЕЗЕРВА 7,5-15% КР. СУХ 0,75Л",599.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTFDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--02b9a27c0cf6a4ddeca7ff2c5c85335414a286aa/6d740153-31e5-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555163-2193,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8929,"Вино сортовое ХЭППИ-ГОУ-ЛАКИ ШАРДОНЕ 8,5-15% БЕЛ. СУХ 0,75Л",499.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMjhRSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--11fc62f6c72fb3940c233c6fbde2116181476665/1b22854f-cc80-11ed-9a2b-005056011b5d.jpeg
1698555165-2168,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6193,"Вино сортовое ординарное ДАРЕДЖАНИ КИНДЗМАРАУЛИ 10-15% КР. П/СЛ 0,75Л",599.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEpJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0dbe4be5c042adf97a388540f0c0a48428404604/a47bf7bb-45eb-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555170-2194,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7485,"Вино ЛА ПЬЮМА МОНТЕПУЛЬЧАНО Д'АБРУЦЦО АБРУЦЦО 8,5-13% КР. П/СУХ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcktGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--242380e00d587cbe668f6f045c9d5004d2d7b2ba/efd7054e-4c34-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555172-2169,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7386,"Вино ЛА ПЬЮМА ПЕКОРИНО ТЕРРЕ ДИ КИЕТЕ АБРУЦЦО 8,5-15% БЕЛ. СУХ. 0,75Л",599.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbXA5IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--62d0a41d7235a88ace5b76dab98d90340648fc1d/2859b4af-4c35-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555177-2195,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7222,"Вино ЛЕ БИСТРОКЕТ 8,5-15% БЕЛ. СУХ. 0,75Л",499.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNGJOSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--741ed5846082c0186db87acbf439e1df58c2f1a1/4dc32057-547b-11ed-9a27-005056011b5d.jpeg
1698555179-2170,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/5557,"Вино географ. БОРДО О'ПЕРИКУ АОС 10,5-15% КР. СУХ. 0,75Л",599.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3RCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0409147eaf5f11a85376fb907122d1d11ba3eaab/bdf8780a-89ad-11ec-9a24-005056011b5d.jpeg
1698555184-2196,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8180,"Вино сортовое ординарное БРОЯНИЦА ИЗАБЕЛЛА 8,5-15% КР. П/СЛ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2ZXSHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7932604a542e6cdf1675b803f329909a2c69a0cb/bdf877fe-89ad-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555186-2171,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7788,"Вино ЛА ПЬЮМА РИСЛИНГ ПРОВИНЧА ДЕ ПАВИЯ ИГТ 10-15% БЕЛ. СУХ. 0,75Л",599.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzZ5RVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3f8e576179b6ebff9cf9a8f4bb4b7e4f8bc723ac/a384d5f8-4939-11ed-9a26-005056011b5d.jpeg
1698555191-2197,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8107,"Вино ординарное ЛА РОВЕРЕ КЬЯНТИ 8,5-15% КР. СУХ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL2ZOSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c1b8fe7bdd72275dd9bebca9522e5b2fc0b6809e/1ef3d02d-31e5-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555193-2172,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/5693,"Вино географ. МИФИК ЛАНГЕДОК 2018 13-14% КР. СУХ. 0,75Л",599.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcTAyIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1564a5fbc0b3d41ce6f8becc3b37cf755b4e7091/8253d6fe-31df-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555198-2198,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/9613,"Вино сортовое ординарное РОШ МАЗЕ МУСКАТ МУАЛЛЕ 8,5-15% БЕЛ. П/СЛ 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzl2SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b94162e56d2e2473a6c2591955424d992c641087/66870a0f-31df-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555200-2173,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/3399,"Вино географ. РИБОТА КАСТИЛИЯ 14,5% КР. СУХ. 0,75Л",599.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVlnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--510c0fd4a07089d6871be164d4cd41095c5cccd0/81fd226b-31e5-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555205-2199,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6973,"Вино ординарное РОБЕРТСОН ВАЙНЕРИ 7,5-9% БЕЛ. СЛ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc1ZoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a254a66995ed1b7589218bb8b52d65ed7b71fe65/efd7055d-4c34-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555207-2174,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7550,"Вино БАРОН МОНТАЛЬТО БЬЯНКО СИЦИЛИЯ 10,5-12% БЕЛ. П/СУХ. 0,75Л",549.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmFRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--29fcc165d4edcaa5dd9fff296e8944cc9d83730a/221c4350-4c35-11ec-9a22-005056011b5d.jpeg
1698555212-2200,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7522,"Вино ординарное ПОРТА 6 8,5-15% БЕЛ. П/СУХ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2lKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--953f0e350c39a8a020196c77ded227ef87511da1/05b6f35b-52e9-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555214-2175,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/461,"Вино выдержанное МАРКИЗ ДЕ САД КОТ ДЮ РОН ДОЛИНА РОНЫ АОР 8,5-15% КР. СУХ. 0,75Л",549.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFk0IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f1becb85ac77a422e3940fd6fd9093f9199b5d2f/14cd816d-63db-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555216-2176,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6068,"Вино сортовое АЛТУРАС ДЕ ЧИЛИ РЕЗЕРВА ШАРДОНЕ 8,5-15% БЕЛ. СУХ. 0,75Л",549.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGhDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--58c80aa0d878d1b919d1754493f165b6ba946c81/8250ec93-31e9-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555219-2201,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8377,"Вино сортовое выдержанное КАСТИЛЬО САНТА БАРБАРА ВЬЕХО ДО 13% КР. СУХ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3V5SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--651bc5e09d776c2f4d19abb2ea6d165d50367269/bdf87808-89ad-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555223-2177,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8348,"Вино сортовое ординарное ВАЗНАРИ КИНДЗМАРАУЛИ 8-15% КР. П/СЛ. 0,75Л",549.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDFTSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ebfc610635a7b614b20b559801445ad0e69001dd/cfff54d7-fa31-11ed-9a2d-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555225-2178,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8769,"Вино сортовое КОРТЕ 9 МАЛЬБЕК МЕНДОСА 12-15,5% КР. СУХ. 0,75Л",549.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOS8vSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1d43a4ddf6d2e3366bab4f335f56f4addff54e69/eb7cfb5b-c17a-11ed-9a29-005056011b5d.jpeg
1698555226-2202,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8922,"Вино сортовое РОТВИЛЬД МЮЛЛЕР ТУРГАУ 8-15% БЕЛ. П/СУХ. 0,75 Л",499.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejRRSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b12612c13d61e329fd9c182a83235d2e36ccb161/1b2284bc-cc80-11ed-9a2b-005056011b5d.jpeg
1698555232-2179,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8280,"Вино ординарное ЛЕ ВИНЕРОН КАТАЛАН РОЗЕ 8,5-15% РОЗ. СУХ. 0,75Л",549.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeFUvSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--30ebe5dfc085de3df6a8a66414f257f11058decc/ed9570ed-31e5-11ec-8169-00155d420661.jpeg
1698555233-2203,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/9074,"Вино сортовое ординарное ФРАЙЦАЙТ ГЕВЮРЦТРАМИНЕР 8,5-15% БЕЛ. П/СЛ 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNXdaSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7cf5a56070a7eb52f9e199d8bfcf59c9745f02b8/be0dd343-31df-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555239-2180,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8770,"Вино сортовое ВАКАН СИРА МЕНДОСА 12-15,5% КР. СУХ. 0,75Л",549.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK1AvSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e093a4b844b7519613e3d9d197c25df93ec8f975/dd8357ea-c17a-11ed-9a29-005056011b5d.jpeg
1698555240-2204,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/1396,"Вино столовое БРОЯНИЦА ВРАНАЦ 11% КР. СУХ. 0,75Л",499.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWRCIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f3df460b40612848dd6733de2c0cb9a58f5f163c/bdf877fc-89ad-11ec-9a24-005056011b5d.jpeg
1698555246-2181,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6084,"Вино сортовое ординарное РОШ МАЗЕ МЕРЛО 8,5-15% РОЗ. СУХ. 0,75Л",529.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGxDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dc90050583304ea9253533f4a1971f83c3bfb7db/b1535128-430c-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555247-2205,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7947,"Вино ординарное АЛЮМИЯ РЕЗЕРВА ДОК БЕЙРА ИНТЕРИОР 6-16,5% РОЗ. П/СУХ. 0,75Л",494.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKzEvRlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b98cd1f833b1861d8b00e5b93b68b8af67c8216a/c101e294-4ee5-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555253-2182,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/6077,"Вино сортовое ординарное РОШ МАЗЕ ШАРДОНЕ 8,5-15% БЕЛ. СУХ. 0,75Л",509.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcnhDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e49bca0ed6aa15a55543ebbd62f06bded1ec62e3/ab458fd7-430c-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555254-2206,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7956,"Вино ординарное АЛЮМИЯ РЕЗЕРВА ДОК БЕЙРА ИНТЕРИОР 6-16,5% БЕЛ. П/СУХ. 0,75Л",494.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKzkvRlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1710a340adf193f69f9260fe3be289a1ae1407e0/9ab90472-4ee5-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555255-2183,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/9214,"Вино сортовое КЬЯНТИ КАРЛА СКАЛА 8,5-15% КР. СУХ. 0,75Л",509.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBems3SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c374b59a9c7e8f566a9fa3fd9b017fbf26364cf8/0894670a-ea66-11ed-9a2c-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555261-2207,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/2362,"Вино столовое ЭШЕРА 10% КР. П/СУХ. 0,75Л",489.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa05CIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e1190e7746dfcec67142a74a171430522a79df8b/bdf877e8-89ad-11ec-9a24-005056011b5d.jpeg
1698555263-2184,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/4421,"Вино географ. БАРОН ДЕ ЛЕСТАК БОРДО АОС 10-15% РОЗ. СУХ. 0,75Л",499.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVlxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c4cff0d558da99a555b495db0b0896a69547a337/6d68f3c8-31df-11ec-8169-00155d420661.jpeg
1698555268-2208,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/8096,"Вино ординарное АПСНЫ 8,5-15% КР. П/СЛ. 0,75Л",489.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVROSEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2069918b28180b1924d1661e284212ba54fb55ae/bdf877e6-89ad-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555270-2185,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/7733,"Вино ПОНТЕ АЛЬТО 8,5-15% РОЗ. П/СУХ. 0,75Л",499.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeFJCSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--42432aa0af8da73aa56a9ea5af17d8e016f4f423/7b42b531-ef48-11ed-9a2c-005056011b5d.jpeg,Владим. обл. г.Владимир ул.Белоконской д.14Б,
1698555275-2209,https://bristol.ru/catalog,Вино импорт,https://bristol.ru/category/119,,https://bristol.ru/product/2060,"Вино ординарное ЧЕГЕМ 8,5-15% КР. СУХ. 0,75Л",489.99 ₽,,Владим. обл. г.Владимир ул.Белоконской д.14Б,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaU5CIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8a069de8e9ed2d6e6aaafeddcffc7396489b6649/bdf877ea-89ad-11ec-9a24-005056011b5d.jpeg
